001.221;+17.295;       1;  1; ; ; ;B;   ;00 02 19.0; 4;  ;+17 01.0; 7; ;    8.0; ;  2.0; ; ;    ;    ;    ;
228.422;+26.131;     315;315; ; ;*;A;   ;15 11 32.0; 4;  ;+26 19.0; 7; ;   26.0; ;  8.0; ;<; 4.0;    ;    ;2C 1273, DWD
229.029;+18.400;     316;316;); ; ;B; <-;15 13 50.0; 6;  ;+18 35.0; 8;);    8.5; ;  2.0;); ;    ;    ;    ;
229.194; +7.000;     317;317; ; ;*;A;   ;15 14 19.0; 5;  ;+07 11.0; 4; ;   55.0; ; 14.0; ;<; 2.0;    ;    ;2C 1281 ->, MSH 15+05, DWD
230.028;+20.287;     318;318; ; ; ;A;   ;15 17 52.0; 6;  ;+20 28.0; 5;);   14.5; ;  3.0; ; ;    ;    ;    ;2C 1282 ^
231.037;+54.474;     319;319; ;+; ;B;   ;15 22 48.0; 6;  ;+54 39.0; 4; ;   16.5; ;  2.5;); ;    ;    ;    ;2C 1292
232.885;+35.714;     320;320; ; ; ;B;   ;15 29 37.0; 5;  ;+35 53.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
232.962;+24.131;     321;321; ; ;*;A;   ;15 29 41.0; 6;  ;+24 18.0;10; ;   15.0; ;  2.5;);<; 5.0;    ;    ;
233.032;+53.815;     322;322; ; ; ;A;   ;15 30 47.0; 3;  ;+53 59.0; 4;);   11.5; ;  2.0;); ;    ;    ;    ;
235.478;+60.142;     323;323; ; ; ; ;   ;15 40 57.0; 5;  ;+60 18.0;10; ;    9.0; ;  2.0; ; ;    ;    ;    ;2C 1327 ^ -> ?
237.440;+21.399;     324;324; ; ; ;A;   ;15 47 34.0; 5;  ;+21 33.0; 7; ;   18.0; ;  5.0; ; ;    ;    ;    ;
237.469;+62.683;     325;325; ;+; ;A;   ;15 49 08.0; 5;  ;+62 50.0; 4; ;   15.0; ;  5.0; ; ;    ;    ;    ;
237.920;+17.634;     326;326; ; ; ;A;<->;15 49 25.0; 4; ^;+17 47.0; 6;);   12.5; ;  2.5;); ;    ;    ;    ;2C 1324 ?
240.636; +1.945;     327;327; ; ;*;A;   ;16 00 01.0; 4;  ;+02 05.0; 8; ;   34.0; ;  8.0; ; ;    ;    ;    ;2C 1359 ->, MSH 16+01, DWD
240.821;+30.013;     328;328; ; ; ;A;   ;16 01 17.0; 6;  ;+30 09.0; 7; ;    8.0; ;  2.0;); ;    ;    ;    ;
242.526;+32.987;     329;329; ; ;*;A;   ;16 08 11.0; 3;  ;+33 07.0; 5; ;   11.0; ;  2.5; ; ;    ;    ;    ;2C 1371
242.330;+66.037;     330;330; ; ; ; ;   ;16 08 59.0; 5;  ;+66 10.0; 6; ;   24.0; ;  4.0; ; ;    ;    ;    ;
243.083;+22.556;     331;331; ; ; ;A;   ;16 10 11.0; 6;  ;+22 41.0; 9; ;   10.5; ;  3.0; ; ;    ;    ;    ;2C 1369 ^ <-
244.179;+30.028;     332;332; ; ;*;A;   ;16 14 44.0; 4;  ;+30 09.0; 6; ;   16.0; ;  2.5;);<; 4.0;    ;    ;
244.315;+21.062;     333;333;); ; ;A;   ;16 15 05.0; 4;  ;+21 11.0; 4;);   14.0; ;  2.5;); ;    ;    ;    ;2C 1387 v ?
247.588;+17.626;     334;334; ; ; ;A;   ;16 28 07.0; 4;  ;+17 44.0; 8; ;   16.0; ;  3.5; ; ;    ;    ;    ;
245.146;+13.632;     335;335;); ; ;B;   ;16 18 16.0; 4;  ;+13 45.0;11; ;   10.5; ;  5.0; ; ;    ;    ;    ;
245.962;+23.685;     336;336;); ; ;A;   ;16 21 44.0; 7;  ;+23 48.0; 5; ;   13.5; ;  2.5;); ;    ;    ;    ;
246.692;+44.222;     337;337; ; ; ;B;   ;16 25 12.0; 2;  ;+44 20.0; 5;);    8.5; ;  1.5;); ;    ;    ;    ;
247.154;+39.524;     338;338; ; ;*;A;   ;16 26 54.0; 5;  ;+39 38.0; 3; ;   49.0; ; 10.0; ;<; 3.0;    ;    ;2C 1402, DWD
247.365;+14.608;     339;339; ; ; ;A;   ;16 27 10.0; 3;  ;+14 43.0; 4; ;   14.5; ;  2.5; ; ;    ;    ;    ;2C 1405 ?
247.454;+23.559;     340;340;); ; ;A;   ;16 27 42.0; 5;  ;+23 40.0; 7;);    9.5; ;  2.0;); ;    ;    ;    ;
247.663;+30.043;     341;341;); ; ;A;   ;16 28 41.0; 5;  ;+30 09.0;11; ;    8.5; ;  3.5; ; ;    ;    ;    ;
249.143;+26.783;     342;342; ; ;*;A;   ;16 34 32.0; 3;  ;+26 53.0; 7; ;   10.5; ;  2.0;); ;    ;    ;    ;
249.052;+62.750;     343;343;); ; ; ;   ;16 35 40.0; 5;  ;+62 51.0;10; ;   18.0; ;  3.0; ; ;    ;    ;    ;Possibly complex.
250.752;+37.374;     344;344; ; ; ;B;   ;16 41 15.0; 7;  ;+37 28.0;10; ;    8.5; ;  1.5;); ;    ;    ;    ;2C 1419 ?
250.807;+40.091;     345;345; ; ; ;B;   ;16 41 33.0; 5;  ;+40 11.0; 5;);    9.0; ;  1.5;); ;    ;    ;    ;
250.959;+17.308;     346;346; ; ;*;A;   ;16 41 36.0; 2;  ;+17 24.0; 5;);   15.5; ;  3.0;); ;    ;    ;    ;
251.362;+13.176;     347;347; ; ;*;A;   ;16 43 08.0; 7;  ;+13 16.0; 5;);   16.0; ;  3.0;); ;    ;    ;    ;DWD
252.796; +5.083;     348;348; ; ;*;A;   ;16 48 43.0; 5;  ;+05 10.0;10; ;  300.0; ; 50.0; ; ; 2.3; 0.5;    ;2C 1432, MSH 16+010 W20, DWD
254.893;+47.060;     349;349; ; ;*;A;   ;16 58 10.0; 4;  ;+47 08.0; 6; ;   13.5; ;  2.0;); ;    ;    ;    ;
255.572;+36.846;     350;350;); ; ;A;   ;17 00 32.0; 6; ^;+36 55.0; 5; ;    9.0; ;  2.5; ; ;    ;    ;    ;
256.170;+60.733;     351;351; ;+; ;A;   ;17 04 03.0; 6;  ;+60 48.0; 5; ;   15.0; ;  3.0; ; ;    ;    ;    ;2C 1445 ^
257.672;+45.973;     352;352; ; ; ;B;   ;17 09 15.0; 4;  ;+46 02.0; 4;);   12.0; ;  2.0;); ;    ;    ;    ;
260.137; -0.916;     353;353; ; ;*;A;   ;17 17 58.0; 3;  ;-00 52.0; 6; ;  180.0; ; 40.0; ; ; 3.5; 0.5;    ;2C 1473, MSH 17-06, W21, DWD
260.298;+19.352;     354;354;); ; ;A;   ;17 19 01.0; 7;  ;+19 24.0;10; ;   12.0; ;  3.0; ; ;    ;    ;    ;Possibly complex.
261.053;+38.239;     355;355; ; ; ;B;   ;17 22 31.0; 5; v;+38 17.0; 5;);    9.0; ;  1.5;); ;    ;    ;    ;
261.136;+51.173;     356;356; ; ; ;A; <-;17 23 21.0; 4;  ;+51 13.0; 5; ;   14.0; ;  3.5; ; ;    ;    ;    ;
262.111;+31.794;     357;357;); ; ;A;   ;17 26 34.0; 8;  ;+31 50.0; 6;);    9.0; ;  2.0;); ;    ;    ;    ;2C 1480 ^
262.694;-21.304;     358;358; ; ; ; ;   ;17 27 47.0; 5;  ;-21 16.0;10; ;   58.0; ; 12.0; ;<; 1.5;    ;    ;2C 1485 <-: Kepler's S.N.
262.995;+20.615;     359;359; ; ; ;B;   ;17 29 50.0; 4;  ;+20 39.0; 7; ;   12.0; ;  5.5; ; ;    ;    ;    ;
264.028; -8.464;     360;360; ; ; ;A; <-;17 33 23.0; 5;  ;-08 26.0;11;);   14.5; ;  3.5; ; ;    ;    ;    ;2C 1494
263.920;+40.620;     361;361; ; ; ;B;   ;17 34 04.0; 3;  ;+40 39.0; 5;);   10.0; ;  2.0;); ;    ;    ;    ;
266.822;+18.683;     362;362; ; ; ;A;   ;17 45 06.0; 5;  ;+18 42.0; 7;);   11.5; ;  2.5;); ;    ;    ;    ;
267.024;+59.669;     363;363; ; ; ; ;   ;17 47 26.0; 3;  ;+59 41.0; 5; ;   11.0; ;  2.0; ; ;    ;    ;    ;
268.931;+37.560;     364;364; ; ;*;A;   ;17 54 01.0; 5;  ;+37 34.0; 5;);   10.5; ;  2.0;); ;    ;    ;    ;
269.592;+10.747;     365;365;); ; ;A;   ;17 56 01.0; 5;v^;+10 45.0; 5; ;   15.5; ;  5.5; ; ;    ;    ;    ;
269.492;+55.097;     366;366;);+; ;A; ->;17 57 00.0; 3; v;+55 06.0; 5;);    9.0; ;  2.0; ; ;    ;    ;    ;
270.593;+50.652;     367;367; ; ; ;A;   ;18 01 10.0; 3;  ;+50 39.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
271.262;+10.955;     368;368; ; ; ;A;   ;18 02 42.0; 5;  ;+10 57.0; 6;);   13.5; ;  2.5;); ;    ;    ;    ;2C 1532 ^
271.919;+25.775;     369;369; ; ; ;A;   ;18 05 39.0; 2;  ;+25 46.0; 5;);   13.0; ;  2.5; ; ;    ;    ;    ;
272.159;+32.493;     370;370;); ; ;B;   ;18 06 47.0; 5;  ;+32 29.0; 6;);    9.0; ;  2.0;); ;    ;    ;    ;
271.646;+69.925;     371;371; ; ; ; ;   ;18 07 04.0; 2;  ;+69 55.0;20; ;    9.0; ;  3.0; ; ;    ;    ;    ;
273.028;+42.947;     372;372; ; ;*;A;   ;18 10 35.0; 4;  ;+42 56.0; 6; ;    9.0; ;  1.5;); ;    ;    ;    ;
274.038;+31.368;     373;373; ; ; ;A;   ;18 14 16.0; 5;  ;+31 21.0; 5; ;   11.0; ;  2.5; ; ;    ;    ;    ;2C 1547
275.480;+26.125;     374;374; ; ; ;A;   ;18 19 54.0; 7;  ;+26 06.0; 7;);    9.0; ;  2.5; ; ;    ;    ;    ;
275.557;+15.176;     375;375; ; ; ;A;   ;18 19 58.0; 5;  ;+15 09.0; 7;);   11.0; ;  2.5;); ;    ;    ;    ;2C 1560 ->
275.722; -2.140;     376;376; ; ;*;A;   ;18 20 17.0; 5;  ;-02 10.0;10;);   12.0; ;  2.5;); ;    ;    ;    ;MSH 18-06
275.750;+36.327;     377;377;); ; ;B;   ;18 21 15.0; 5; v;+36 18.0; 5; ;   14.5; ;  2.5; ; ;    ;    ;    ;
276.115;+57.713;     378;378; ;+; ;A;   ;18 23 39.0; 4;  ;+57 41.0; 5;);    9.5; ;  1.5; ; ;    ;    ;    ;2C 1572 v ->
276.588;+23.314;     379;379;); ; ;A;   ;18 24 16.0; 5;  ;+23 17.0; 7;);    8.5; ;  2.0;); ;    ;    ;    ;
277.376;+48.752;     380;380; ; ;*;A;   ;18 28 12.0; 3;  ;+48 43.0; 3; ;   70.0; ; 10.0; ;<; 3.0;    ;    ;2C 1569
278.458;+47.440;     381;381; ; ; ;A;   ;18 32 28.0; 2;  ;+47 24.0; 4;);   14.5; ;  3.5; ; ;    ;    ;    ;2C 1579 ->
278.779;+30.425;     382;382; ; ; ;B;   ;18 33 12.0; 4;  ;+30 23.0; 4; ;   18.0; ;  5.0; ; ;    ;    ;    ;possible source in intervening declination lobe, DWD
278.436;+65.374;     383;383; ; ; ; ;   ;18 33 35.0; 3;  ;+65 20.0;20; ;    8.0; ;  3.0; ; ;    ;    ;    ;2C 1574 ?
279.000;+34.809;     384;384; ; ; ;B;   ;18 34 12.0; 6;  ;+34 46.0; 5;);   13.0; ;  2.5;); ;    ;    ;    ;possible source in intervening declination lobe
279.491; -6.972;     385;385; ; ; ;B; <-;18 35 16.0; 5;  ;-07 01.0;11;);    7.0; ;  3.5;); ;    ;    ;    ;W42 ?: possibly extended.
279.610;+17.228;     386;386; ; ;*;A;   ;18 36 13.0; 4;  ;+17 11.0; 8; ;   27.0; ;  6.0; ; ;    ;    ;    ;2C 1576 <- ?, DWD
280.133; -5.269;     387;387; ; ; ;B;   ;18 37 52.0; 3; ^;-05 19.0;10;);   22.0; ;  5.0; ; ;    ;    ;    ;Possibly extended.
281.016;+45.586;     388;388; ; ;*;A;   ;18 42 37.0; 3;  ;+45 32.0; 3; ;   22.5; ;  3.5; ; ;    ;    ;    ;
281.390; -3.330;     389;389; ; ; ;B;   ;18 42 56.0; 5; v;-03 23.0;12; ;   17.0; ;  6.0; ; ;    ;    ;    ;
281.393; +9.870;     390;390; ; ;*;A;   ;18 43 12.0; 3;  ;+09 49.0; 4; ;   22.5; ;  4.5; ; ;    ;    ;    ;2C 1590, MSH 18+08
282.341; -0.925;     391;391; ; ;*;A;   ;18 46 47.0; 5;  ;-00 59.0; 6;);   27.0; ;  6.0; ; ;    ;    ;    ;2C 1595 ?, MSH 18-012
284.031; +1.316;     392;392; ; ;*;A;   ;18 53 35.0; 5;  ;+01 15.0; 7; ;  680.0; ;120.0; ;<;45.0;    ;>12';2C 1607, MSH 18+011, W44
284.231;+53.134;     393;393; ;+; ;A;   ;18 55 48.0; 7;  ;+53 04.0; 5;);   10.0; ;  2.0; ; ;    ;    ;    ;
284.837;+13.003;     394;394;); ; ;A; <-;18 57 02.0; 6;  ;+12 56.0; 7; ;   18.5; ;  3.5; ; ;    ;    ;    ;
285.539;+32.173;     395;395;); ; ;A; ->;19 00 16.0; 5;  ;+32 06.0;10; ;    8.0; ;  2.0;); ;    ;    ;    ;
286.040; +5.592;     396;396; ; ; ;B;   ;19 01 42.0; 5;  ;+05 31.0; 6;);   24.5; ;  7.0; ; ;    ;    ;    ;
286.882; +7.196;     397;397; ; ; ;B;   ;19 05 06.0; 8;  ;+07 07.0; 4; ;   29.0; ;  9.0; ; ;    ;    ;    ;2C 1623 ?: possibly extended.
287.785; +9.234;     398;398; ; ;*;A;   ;19 08 45.0; 4;  ;+09 09.0; 3; ;   43.0; ;  7.0; ; ;    ;    ;    ;2C 1630, W49
291.917;+53.470;     399;399; ; ; ;A;   ;19 26 30.0; 6;  ;+53 22.0; 9; ;    8.0; ;  2.0;); ;    ;    ;    ;
291.094;+13.816;     400;400; ; ;*;A;<->;19 22 04.0; 5;  ;+13 43.0; 6; ;   25.0; ;  4.0; ; ;    ;    ;    ;W51 ?:  possibly extended.
295.096;+60.701;     401;401; ;+;*;A;   ;19 39 37.0; 4;  ;+60 35.0; 3; ;   22.0; ;  3.0; ; ;    ;    ;    ;
295.430;+50.652;     402;402;); ; ;A;   ;19 40 23.0; 7;  ;+50 32.0; 8; ;   15.0; ;  3.0; ; ;    ;    ;    ;
298.051; +2.513;     403;403; ; ;*;A;   ;19 49 41.0; 6;  ;+02 23.0; 5; ;   23.0; ;  6.0; ;<; 5.0;    ;    ;2C 1668 ->, MSH 19+010
298.860; -7.350;     404;404; ; ; ;A; <-;19 52 45.0; 5;  ;-07 29.0;10;);   14.0; ;  2.5;); ;    ;    ;    ;
299.868;+40.721;     405;405; ; ; ; ;   ;19 57 44.5;  ;  ;+40 35.0;  ; ; 8600.0;W;     ; ; ;    ;    ;    ;Standard Source: Cygnus A.
300.718; +0.474;     406;406; ; ; ;A;   ;20 00 19.0; 4;  ;+00 20.0; 9;);    9.5; ;  2.0;); ;    ;    ;    ;2C 1674 ?
302.096; -4.287;     407;407; ; ; ;A;   ;20 05 45.0; 5;  ;-04 26.0;10;);   11.5; ;  3.0; ; ;    ;    ;    ;2C 1680 ?, MSH 20-01
302.309;+51.798;     408;408; ; ; ; ;   ;20 07 52.0; 5;  ;+51 39.0;20; ;    8.0; ;  2.0; ; ;    ;    ;    ;
303.610;+23.586;     409;409; ; ;*;A;   ;20 12 17.0; 2;  ;+23 26.0; 5; ;  102.0; ; 20.0; ;<; 2.0;    ;    ;2C 1686 ->
305.044;+29.676;     410;410; ; ;*;B;   ;20 18 08.0; 7;  ;+29 31.0; 8; ;   36.0; ;  7.0; ;<; 5.0;    ;    ;
305.546;+10.144;     411;411; ; ; ;A;   ;20 19 47.0; 5;  ;+09 59.0; 8;);   16.0; ;  4.0; ; ;    ;    ;    ;2C 1689 <-
305.542;+69.628;     412;412; ; ; ; ;   ;20 22 02.0;10;  ;+69 28.0;15; ;    8.0; ;  2.0; ; ;    ;    ;    ;
307.782; -7.247;     413;413; ; ; ;A;   ;20 28 27.0; 8;  ;-07 25.0;13;);    8.5; ;  2.0;); ;    ;    ;    ;2C 1701 <- ?
308.001;+25.854;     414;414;); ; ;A;   ;20 29 52.0; 4;  ;+25 41.0; 7;);   10.0; ;  2.0;); ;    ;    ;    ;
308.136;+19.121;     415;415;); ; ;A;   ;20 30 17.0; 3;  ;+18 57.0; 7;);    9.5; ;  2.0;); ;    ;    ;    ;
308.655;+53.123;     416;416; ; ; ; ;   ;20 33 13.0; 5;  ;+52 57.0;10; ;    9.0; ;  3.0; ; ;    ;    ;    ;
309.448;+34.343;     417;417;); ; ;A;   ;20 35 49.0; 6;  ;+34 10.0; 5; ;   15.5; ;  4.5; ; ;    ;    ;    ;
309.653;+51.294;     418;418; ; ; ;A;   ;20 37 07.0; 3;  ;+51 07.0;10; ;   16.0; ;  3.0;); ;    ;    ;    ;DWD
310.168;+24.595;     419;419;); ; ;A;   ;20 38 30.0; 5;  ;+24 25.0; 7; ;   10.5; ;  2.5; ; ;    ;    ;    ;
310.823;+50.515;     420;420;); ; ;A;   ;20 41 45.0; 5;  ;+50 20.0;15; ;    8.0; ;  2.0;); ;    ;    ;    ;2C 1725 ?, DWD : possibly extended.
311.425;+40.533;     421;421;); ; ;A;   ;20 43 51.0; 7;  ;+40 21.0; 9; ;   13.5; ;  3.0; ; ;    ;    ;    ;W77 ?
311.804; -2.332;     422;422; ; ; ;A;   ;20 44 37.0; 4;  ;-02 31.0;10;);    9.5; ;  2.5; ; ;    ;    ;    ;2C 1731 ->, MSH 20-09
311.720;+46.701;     423;423;); ; ;A;   ;20 45 12.0;10;  ;+46 31.0; 7;);    8.0; ;  2.0;); ;    ;    ;    ;
312.045; +7.019;     424;424; ; ; ;A;   ;20 45 43.0; 4; v;+06 50.0; 6;);   16.0; ;  4.0; ; ;    ;    ;    ;MSH 20+010
304.222;+43.589;     425;425; ; ; ;A; <-;20 15 12.0; 7;  ;+43 26.0; 7;);    8.0; ;  2.0;); ;    ;    ;    ;
315.236;+26.180;     426;426;); ; ;A;   ;20 58 46.0; 4;  ;+25 59.0; 7; ;    9.5; ;  2.0;); ;    ;    ;    ;
316.837;+21.402;     427;427; ; ; ;A;   ;21 05 05.0; 5;  ;+21 12.0;12; ;   12.0; ;  2.5; ; ;    ;    ;    ;
317.042;+47.536;     428;428; ; ; ;A; ->;21 06 26.0; 4; ^;+47 20.0; 8; ;   19.5; ;  4.5; ; ;    ;    ;    ;
318.525;+62.491;     429;429; ; ; ; ;   ;21 12 57.0; 5;  ;+62 17.0;10; ;   11.0; ;  2.0; ; ;    ;    ;    ;
319.556;+60.795;     430;430; ;+;*;A;   ;21 16 57.0; 5;  ;+60 35.0; 3; ;  100.0; ; 40.0; ; ; 6.0; 2.0;    ;2C 1765 ^, DWD
319.725;+49.578;     431;431; ; ;*;A;   ;21 17 11.0; 4;  ;+49 22.0; 4; ;   31.0; ;  6.0; ; ;    ;    ;    ;2C 1770 ^ ->
320.711;+17.281;     432;432; ; ;*;B;   ;21 20 30.0; 2;  ;+17 04.0; 5;);   13.5; ;  2.5;); ;    ;    ;    ;
320.938;+25.015;     433;433; ; ;*;A;   ;21 21 31.0; 4;  ;+24 48.0; 7; ;   62.0; ; 10.0; ;<; 2.0;    ;    ;2C 1775 ^, DWD
321.224;+16.033;     434;434; ; ; ;B;   ;21 22 32.0; 5;  ;+15 49.0;12; ;   10.5; ;  4.0; ; ;    ;    ;    ;2C 1778 ?
322.280; +7.669;     435;435; ; ;*;A;   ;21 26 39.0; 5;  ;+07 27.0;10; ;   12.5; ;  3.0; ; ;    ;    ;    ;2C 1783 <-, MSH 21+04
326.041;+28.063;     436;436; ; ;*;A;   ;21 41 56.0; 4;  ;+27 50.0; 8; ;   21.0; ;  3.5; ;<; 5.0;    ;    ;2C 1810 v
326.849;+15.282;     437;437; ; ; ;A;   ;21 45 00.0; 3;  ;+15 03.0; 5; ;   16.0; ;  5.0; ; ;    ;    ;    ;
328.979;+37.938;     438;438; ; ;*;A;   ;21 53 48.0; 6;  ;+37 42.0; 8; ;   43.0; ;  7.0; ;<; 3.0;    ;    ;2C 1820
329.803;+50.607;     439;439; ; ; ;A; <-;21 57 20.0; 5; v;+50 22.0;10; ;    8.0; ;  2.0;); ;    ;    ;    ;2C 1823 ? : possibly extended.
331.171;+62.443;     440;440; ; ; ; ;   ;22 03 09.0; 5;  ;+62 12.0;10; ;   11.0; ;  3.0; ; ;    ;    ;    ;
331.741;+29.461;     441;441; ; ;*;A;   ;22 04 42.0; 5;  ;+29 13.0; 5; ;   12.5; ;  2.5; ; ;    ;    ;    ;
333.241;+11.081;     442;442; ; ; ;A;   ;22 10 30.0; 4;  ;+10 50.0; 6; ;   33.0; ;  6.0; ;>; 6.0;    ;    ;DWD
333.474;+26.565;     443;443; ; ; ;A; <-;22 11 35.0; 6;  ;+26 19.0; 6;);    8.0; ;  2.0;); ;    ;    ;    ;
333.630;-17.201;     444;444; ; ; ; ;   ;22 11 48.0; 6;  ;-17 27.0; 6; ;   49.0; ; 10.0; ;<; 2.0;    ;    ;2C 1843, MSH 22-17
335.774; -2.047;     445;445;); ; ;A; <-;22 20 31.0; 5; v;-02 18.0; 5;);   20.5; ;  6.0; ; ;    ;    ;    ;MSH 22-09: data incomplete
336.418; -5.145;     446;446; ; ;*;A;   ;22 23 04.0; 5;  ;-05 24.0; 8; ;   33.0; ; 10.0; ; ; 4.0; 2.0;    ;2C 1859 ?, MSH 22-010
336.661;+39.588;     447;447;); ; ;B;<->;22 24 27.0; 6;  ;+39 20.0; 7; ;    9.0; ;  1.5; ; ;    ;    ;    ;2C 1856
337.590;+44.557;     448;448; ; ; ;B;   ;22 28 13.0; 3;  ;+44 18.0; 5;);    9.5; ;  2.0;); ;    ;    ;    ;
337.842;+39.207;     449;449; ; ; ;A; <-;22 29 09.0; 6;  ;+38 57.0; 7; ;   11.5; ;  2.0;); ;    ;    ;    ;2C 1861 ->
340.487;+41.629;     450;450;); ; ;A;   ;22 39 43.0;10;  ;+41 22.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
340.781;+16.012;     451;451; ; ; ;A;   ;22 40 40.0; 7;  ;+15 45.0; 7;);    9.0; ;  2.0;); ;    ;    ;    ;
341.442;+39.613;     452;452; ; ;*;A;   ;22 43 30.0; 5;  ;+39 21.0; 3; ;   50.0; ; 10.0; ; ; 3.0; 1.0;    ;2C 1870
341.671;+17.430;     453;453; ; ; ;A;   ;22 44 14.0; 5;  ;+17 10.0; 8; ;   10.0; ;  2.0; ; ;    ;    ;    ;2C 1871 ?
342.475;+16.098;     454;454; ; ; ;A;   ;22 47 26.0; 9;  ;+15 50.0;10; ;   11.5; ;  4.5; ; ;    ;    ;    ;
343.985;+13.467;     455;455;); ; ;A;   ;22 53 27.0; 5;  ;+13 12.0; 5;);   15.0; ;  2.5;); ;    ;    ;    ;
347.960; +9.372;     456;456; ; ; ;B;   ;23 09 19.0; 5;  ;+09 06.0; 8;);   10.0; ;  2.0;); ;    ;    ;    ;MSH 23+03, DWD
348.021;+18.689;     457;457; ; ;*;A;   ;23 09 36.0; 2;  ;+18 25.0; 5; ;   12.5; ;  2.0;); ;    ;    ;    ;2C 1881 v ->
348.039; +5.422;     458;458;); ; ;B;   ;23 09 37.0; 5;  ;+05 09.0;14; ;   12.5; ;  3.5; ; ;    ;    ;    ;2C 1877, MSH 23+04
349.158; +4.190;     459;459; ; ;*;A;   ;23 14 05.0; 3;  ;+03 55.0; 5; ;   25.0; ;  5.0; ;<; 4.0;    ;    ;2C 1883, MSH 23+05
350.182;+23.891;     460;460; ; ; ;A;   ;23 18 15.0; 5;  ;+23 37.0; 5;);   13.0; ;  2.5;); ;    ;    ;    ;
350.866;+58.810;     461;461; ; ; ; ;   ;23 21 12.0;  ;  ;+58 32.1;  ; ;13000.0;W;     ; ; ;    ;    ;    ;Standard source Cassiopeia A
351.492;+40.708;     462;462; ; ; ;A;   ;23 23 33.0; 2;  ;+40 26.0; 5;);   10.0; ;  2.0;); ;    ;    ;    ;
351.995;+27.109;     463;463;); ; ;A;   ;23 25 30.0; 6;  ;+26 50.0; 6; ;   14.0; ;  4.0; ; ;    ;    ;    ;2C 1892 <- ?
354.121;+21.160;     464;464; ; ; ;B; ->;23 33 58.0; 5;  ;+20 53.0; 7; ;    8.0; ;  1.5;); ;    ;    ;    ;
354.614;+26.910;     465;465; ; ;*;A;   ;23 35 57.0; 4;  ;+26 38.0; 5; ;   50.0; ; 20.0; ; ; 6.0; 2.0;    ;2C 1906, DWD
355.302;+22.277;     466;466; ; ; ;B;   ;23 38 41.0; 3;  ;+22 00.0; 8; ;    9.0; ;  2.0; ; ;    ;    ;    ;
357.135;+18.895;     467;467; ; ; ;A;   ;23 46 00.0; 4;  ;+18 37.0; 8;);    8.0; ;  1.5;); ;    ;    ;    ;2C 1914
357.252;+50.928;     468;468; ; ; ;A;   ;23 46 31.0; 5;  ;+50 39.0; 6;);    8.0; ;  1.5;); ;    ;    ;    ;
358.334;+32.978;     469;469;); ; ;A;   ;23 50 48.0;10;  ;+32 42.0; 4;);   12.0; ;  2.5; ; ;    ;    ;    ;
359.106;+44.078;     470;470; ; ; ;A;   ;23 53 53.0; 2;  ;+43 48.0; 5; ;    8.0; ;  2.5; ; ;    ;    ;    ;
359.830;+41.695;     471;471; ; ; ;B;   ;23 56 46.0; 3;  ;+41 25.0; 7; ;    8.0; ;  2.0; ; ;    ;    ;    ;Possibly extended.
